Test,item,result,spec lower,spec upper,fill,Test_conditions,Spring,spec_result,Notes
Cap displacement,3142,1.811,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.595,
Cap displacement,3143,1.285,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.285,
Cap displacement,3144,1.08,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.165,
Cap displacement,3145,1.791,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.583,
Cap displacement,3146,1.582,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.46,
Cap displacement,3147,0.843,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.025,
Cap displacement,3148,1.635,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.491,
Cap displacement,3149,1.219,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.246,
Cap displacement,3150,1.571,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.454,
Cap displacement,3151,2.001,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.706,
Cap displacement,3152,1.248,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.264,
Cap displacement,3153,1.471,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.395,
Cap displacement,3154,1.24,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.259,
Cap displacement,3155,0.976,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.104,
Cap displacement,3156,1.117,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.186,
Cap displacement,3157,1.983,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.696,
Cap displacement,3158,1.759,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.564,
Cap displacement,3159,1.479,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.399,
Cap displacement,3160,1.206,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.239,
Cap displacement,3161,1.225,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.25,
Cap displacement,3162,1.429,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.37,
Cap displacement,3163,1.476,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.398,
Cap displacement,3164,1.429,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.37,
Cap displacement,3165,1.368,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.334,
Cap displacement,3166,1.148,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.205,
Cap displacement,3167,1.825,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.603,
Cap displacement,3168,0.947,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.086,
Cap displacement,3169,2.0058,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.709,
Cap displacement,3170,1.8018,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.589,
Cap displacement,3171,1.4278,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.369,
Cap displacement,3172,1.4018,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.354,
Cap displacement,3173,1.1468,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.204,
Cap displacement,3174,1.8008,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.589,
Cap displacement,3175,1.7808,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.577,
Cap displacement,3176,1.5068,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.416,
Cap displacement,3177,1.2458,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.262,
Cap displacement,3178,1.8228,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.602,
Cap displacement,3179,1.3948,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.35,
Cap displacement,3180,1.1968,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.233,
Cap displacement,3181,1.7638,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.567,
Cap displacement,3182,1.1348,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.197,
Cap displacement,3183,1.1168,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.186,
Cap displacement,3184,1.7268,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.545,
Cap displacement,3185,1.3498,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.323,
Cap displacement,3186,1.4118,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.36,
Cap displacement,3187,1.3828,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.343,
Cap displacement,3188,1.2958,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.292,
Cap displacement,3189,0.9698,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.1,
Cap displacement,3190,1.8128,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.596,
Cap displacement,3191,1.5558,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.445,
Cap displacement,3192,1.4298,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.37,
Cap displacement,3193,1.9608,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.683,
Cap displacement,3194,0.9928,2.5,0.8,1ml,Standard|Post Shipping (D4169),Weak,0.113,
Cap displacement,3195,1.862,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.625,
Cap displacement,3196,1.104,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.179,
Cap displacement,3197,1.44,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.376,
Cap displacement,3198,2.01,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.712,
Cap displacement,3199,0.978,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.105,
Cap displacement,3200,0.051,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,-0.441,
Cap displacement,3201,2.024,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.72,
Cap displacement,3202,1.596,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.468,
Cap displacement,3203,1.518,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.422,
Cap displacement,3204,1.459,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.388,
Cap displacement,3205,0.572,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,-0.134,
Cap displacement,3206,1.926,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.662,
Cap displacement,3207,1.479,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.399,
Cap displacement,3208,1.757,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.563,
Cap displacement,3209,1.547,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.439,
Cap displacement,3210,0.911,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.065,
Cap displacement,3211,1.96,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.682,
Cap displacement,3212,1.514,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.42,
Cap displacement,3213,1.172,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.219,
Cap displacement,3214,1.783,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.578,
Cap displacement,3215,1.044,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.144,
Cap displacement,3216,2.105,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.768,
Cap displacement,3217,1.612,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.478,
Cap displacement,3218,1.235,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.256,
Cap displacement,3219,1.662,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.507,
Cap displacement,3220,0.967,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.098,
Cap displacement,3221,1.129,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.194,
Cap displacement,3222,0.974,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.102,
Cap displacement,3223,2.204,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.826,
Cap displacement,3224,2.099,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.764,
Cap displacement,3225,1.836,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.609,
Cap displacement,3226,1.742,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.554,
Cap displacement,3227,1.1,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.176,
Cap displacement,3228,1.831,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.606,
Cap displacement,3229,1.5052,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.415,
Cap displacement,3230,1.7632,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.567,
Cap displacement,3231,1.3912,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.348,
Cap displacement,3232,-0.2708,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,-0.63,
Cap displacement,3233,1.1202,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.188,
Cap displacement,3234,-0.0428,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,-0.496,
Cap displacement,3235,1.2312,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.254,
Cap displacement,3236,1.2122,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.242,
Cap displacement,3237,1.2922,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.29,
Cap displacement,3238,1.6732,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.514,
Cap displacement,3239,1.8272,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.604,
Cap displacement,3240,1.6392,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.494,
Cap displacement,3241,0.1842,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,-0.362,
Cap displacement,3242,1.0212,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.13,
Cap displacement,3243,1.8592,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.623,
Cap displacement,3244,1.8092,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.594,
Cap displacement,3245,1.5862,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.462,
Cap displacement,3246,1.2572,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.269,
Cap displacement,3247,1.6852,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.521,
Cap displacement,3248,1.9062,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.651,
Cap displacement,3249,1.3132,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.302,
Cap displacement,3250,1.7492,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.558,
Cap displacement,3251,1.4022,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.354,
Cap displacement,3252,1.6802,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.518,
Cap displacement,3253,1.3832,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.343,
Cap displacement,3254,1.5912,2.5,0.8,2.25ml,Standard|Post Shipping (D4169),Strong,0.465,
Cap displacement,3255,1.178,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.222,
Cap displacement,3256,1.712,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.536,
Cap displacement,3257,1.508,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.416,
Cap displacement,3258,1.486,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.404,
Cap displacement,3259,1.007,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.122,
Cap displacement,3260,0.621,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,-0.105,
Cap displacement,3261,1.621,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.483,
Cap displacement,3262,1.336,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.315,
Cap displacement,3263,1.044,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.144,
Cap displacement,3264,1.77,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.571,
Cap displacement,3265,1.397,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.351,
Cap displacement,3266,1.096,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.174,
Cap displacement,3267,1.69,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.524,
Cap displacement,3268,1.394,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.349,
Cap displacement,3269,1.085,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.168,
Cap displacement,3270,0.856,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.033,
Cap displacement,3271,0.656,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,-0.085,
Cap displacement,3272,1.348,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.322,
Cap displacement,3273,1.17,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.218,
Cap displacement,3274,1.034,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.138,
Cap displacement,3275,1.462,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.389,
Cap displacement,3276,1.632,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.489,
Cap displacement,3277,1.558,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.446,
Cap displacement,3278,1.095,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.174,
Cap displacement,3279,1.719,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.541,
Cap displacement,3280,1.75,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.559,
Cap displacement,3281,1.584,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.461,
Cap displacement,3282,1.208,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.24,
Cap displacement,3283,1.77,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.571,
Cap displacement,3284,1.674,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.514,
Cap displacement,3285,1.544,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.438,
Cap displacement,3286,1.218,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.246,
Cap displacement,3287,1.376,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.339,
Cap displacement,3288,1.148,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.205,
Cap displacement,3289,0.975,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.103,
Cap displacement,3290,1.129,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.194,
Cap displacement,3291,1.842,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.613,
Cap displacement,3292,1.183,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.225,
Cap displacement,3293,1.472,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.395,
Cap displacement,3294,1.193,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.231,
Cap displacement,3295,1.017,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.128,
Cap displacement,3296,0.989,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.111,
Cap displacement,3297,1.0952,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.174,
Cap displacement,3298,1.5972,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.469,
Cap displacement,3299,1.9582,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.681,
Cap displacement,3300,1.7802,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.577,
Cap displacement,3301,1.7322,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.548,
Cap displacement,3302,1.6662,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.51,
Cap displacement,3303,1.4022,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.354,
Cap displacement,3304,1.3102,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.3,
Cap displacement,3305,1.1732,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.22,
Cap displacement,3306,1.0682,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.158,
Cap displacement,3307,1.5362,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.433,
Cap displacement,3308,1.9972,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.704,
Cap displacement,3309,1.9632,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.684,
Cap displacement,3310,1.5942,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.467,
Cap displacement,3311,1.6612,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.507,
Cap displacement,3312,1.5562,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.445,
Cap displacement,3313,1.8322,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.607,
Cap displacement,3314,1.8222,2.5,0.8,1ml,Cool|Post Shipping (D4169),Weak,0.601,
Cap displacement,3315,1.649,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.499,
Cap displacement,3316,1.444,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.379,
Cap displacement,3317,1.594,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.467,
Cap displacement,3318,0.966,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.098,
Cap displacement,3319,0.874,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.044,
Cap displacement,3320,1.334,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.314,
Cap displacement,3321,1.518,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.422,
Cap displacement,3322,1.834,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.608,
Cap displacement,3323,2.182,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.813,
Cap displacement,3324,1.876,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.633,
Cap displacement,3325,1.707,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.534,
Cap displacement,3326,1.708,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.534,
Cap displacement,3327,1.859,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.623,
Cap displacement,3328,1.373,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.337,
Cap displacement,3329,1.134,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.196,
Cap displacement,3330,1.758,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.564,
Cap displacement,3331,2.245,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.85,
Cap displacement,3332,0.816,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.009,
Cap displacement,3333,0.379,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,-0.248,
Cap displacement,3334,2.095,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.762,
Cap displacement,3335,2.198,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.822,
Cap displacement,3336,0.534,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,-0.156,
Cap displacement,3337,1.671,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.512,
Cap displacement,3338,1.767,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.569,
Cap displacement,3339,1.731,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.548,
Cap displacement,3340,1.661,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.506,
Cap displacement,3341,1.827,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.604,
Cap displacement,3342,2.12,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.776,
Cap displacement,3343,1.298,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.293,
Cap displacement,3344,1.367,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.334,
Cap displacement,3345,1.519,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.423,
Cap displacement,3346,0.938,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.081,
Cap displacement,3347,1.2207,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.247,
Cap displacement,3348,1.0837,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.167,
Cap displacement,3349,0.9687,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.099,
Cap displacement,3350,1.0187,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.129,
Cap displacement,3351,1.6017,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.472,
Cap displacement,3352,1.6737,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.514,
Cap displacement,3353,0.3817,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,-0.246,
Cap displacement,3354,1.4697,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.394,
Cap displacement,3355,2.1687,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.805,
Cap displacement,3356,4.6877,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,2.287,
Cap displacement,3357,0.9697,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.1,
Cap displacement,3358,1.6487,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.499,
Cap displacement,3359,2.1027,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.766,
Cap displacement,3360,1.6157,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.48,
Cap displacement,3361,1.8297,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.606,
Cap displacement,3362,1.7217,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.542,
Cap displacement,3363,1.5477,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.44,
Cap displacement,3364,1.6707,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.512,
Cap displacement,3365,1.6577,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.505,
Cap displacement,3366,1.5737,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.455,
Cap displacement,3367,1.9267,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.663,
Cap displacement,3368,1.5907,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.465,
Cap displacement,3369,1.7017,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.53,
Cap displacement,3370,2.1327,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.784,
Cap displacement,3371,1.8537,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.62,
Cap displacement,3372,1.5467,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.439,
Cap displacement,3373,1.2837,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.285,
Cap displacement,3374,1.4157,2.5,0.8,2.25ml,Cool|Post Shipping (D4169),Strong,0.362,
Cap / RNS displacement,3375,0.19,4,,1ml,Standard|Post Vibration,Weak,21.05,
Cap / RNS displacement,3376,0.47,4,,1ml,Standard|Post Vibration,Weak,8.51,
Cap / RNS displacement,3377,0.31,4,,1ml,Standard|Post Vibration,Weak,12.9,
Cap / RNS displacement,3378,0.43,4,,1ml,Standard|Post Vibration,Weak,9.3,
Cap / RNS displacement,3379,0.3,4,,1ml,Standard|Post Vibration,Weak,13.33,
Cap / RNS displacement,3380,0.25,4,,1ml,Standard|Post Vibration,Weak,16,
Cap / RNS displacement,3381,0.29,4,,1ml,Standard|Post Vibration,Weak,13.79,
Cap / RNS displacement,3382,0.29,4,,1ml,Standard|Post Vibration,Weak,13.79,
Cap / RNS displacement,3383,0.41,4,,1ml,Standard|Post Vibration,Weak,9.76,
Cap / RNS displacement,3384,0.21,4,,1ml,Standard|Post Vibration,Weak,19.05,
Cap / RNS displacement,3385,0.41,4,,1ml,Standard|Post Vibration,Weak,9.76,
Cap / RNS displacement,3386,0.25,4,,1ml,Standard|Post Vibration,Weak,16,
Cap / RNS displacement,3387,0.32,4,,1ml,Standard|Post Vibration,Weak,12.5,
Cap / RNS displacement,3388,0.31,4,,1ml,Standard|Post Vibration,Weak,12.9,
Cap / RNS displacement,3389,0.21,4,,1ml,Standard|Post Vibration,Weak,19.05,
Cap / RNS displacement,3390,0.28,4,,1ml,Standard|Post Vibration,Weak,14.29,
Cap / RNS displacement,3391,0.16,4,,1ml,Standard|Post Vibration,Weak,25,
Cap / RNS displacement,3392,0.23,4,,1ml,Standard|Post Vibration,Weak,17.39,
Cap / RNS displacement,3393,0.14,4,,1ml,Standard|Post Vibration,Weak,28.57,
Cap / RNS displacement,3394,0.32,4,,1ml,Standard|Post Vibration,Weak,12.5,
Cap / RNS displacement,3395,0.19,4,,1ml,Standard|Post Vibration,Weak,21.05,
Cap / RNS displacement,3396,0.33,4,,1ml,Standard|Post Vibration,Weak,12.12,
Cap / RNS displacement,3397,0.43,4,,1ml,Standard|Post Vibration,Weak,9.3,
Cap / RNS displacement,3398,0.13,4,,1ml,Standard|Post Vibration,Weak,30.77,
Cap / RNS displacement,3399,0.11,4,,1ml,Standard|Post Vibration,Weak,36.36,
Cap / RNS displacement,3400,0.19,4,,1ml,Standard|Post Vibration,Weak,21.05,
Cap / RNS displacement,3401,0.13,4,,1ml,Standard|Post Vibration,Weak,30.77,
Cap / RNS displacement,3402,0.44,4,,1ml,Standard|Post Vibration,Weak,9.09,
Cap / RNS displacement,3403,0.12,4,,1ml,Standard|Post Vibration,Weak,33.33,
Cap / RNS displacement,3404,0.25,4,,1ml,Standard|Post Vibration,Weak,16,
Cap / RNS displacement,3405,0.2,4,,1ml,Standard|Post Vibration,Weak,20,
Cap / RNS displacement,3406,0.19,4,,1ml,Standard|Post Vibration,Weak,21.05,
Cap / RNS displacement,3407,0.34,4,,1ml,Standard|Post Vibration,Weak,11.76,
Cap / RNS displacement,3408,0.46,4,,1ml,Standard|Post Vibration,Weak,8.7,
Cap / RNS displacement,3409,0.27,4,,1ml,Standard|Post Vibration,Weak,14.81,
Cap / RNS displacement,3410,0.29,4,,1ml,Standard|Post Vibration,Weak,13.79,
Cap / RNS displacement,3411,0.33,4,,1ml,Standard|Post Vibration,Weak,12.12,
Cap / RNS displacement,3412,0.41,4,,1ml,Standard|Post Vibration,Weak,9.76,
Cap / RNS displacement,3413,0.3,4,,1ml,Standard|Post Vibration,Weak,13.33,
Cap / RNS displacement,3414,0.18,4,,1ml,Standard|Post Vibration,Weak,22.22,
Cap / RNS displacement,3415,0.23,4,,1ml,Standard|Post Vibration,Weak,17.39,
Cap / RNS displacement,3416,0.22,4,,1ml,Standard|Post Vibration,Weak,18.18,
Cap / RNS displacement,3417,0.2,4,,1ml,Standard|Post Vibration,Weak,20,
